user_id,member_level,consumption_level,segment,freq_g,total_spent,order_frequency,repurchase_probability,建议动作
U000564,普通会员,高,价值用户,复购≥2次,13344.05,2.0,0.510267,会员专属权益(不主发券)
U004214,钻石会员,高,价值用户,复购≥2次,13345.17,2.0,0.509125,会员专属权益(不主发券)
U003992,普通会员,高,价值用户,复购≥2次,23282.19,3.0,0.50835,会员专属权益(不主发券)
U001252,普通会员,高,价值用户,复购≥2次,13190.67,2.0,0.507889,会员专属权益(不主发券)
U004282,银牌会员,高,价值用户,仅1单,13880.55,1.0,0.507098,会员专属权益(不主发券)
U003909,铜牌会员,高,价值用户,从未下单,17718.92,0.0,0.506907,会员专属权益(不主发券)
U001719,铜牌会员,高,价值用户,复购≥2次,14854.84,2.0,0.5068,会员专属权益(不主发券)
U003301,银牌会员,高,价值用户,复购≥2次,42686.25,3.0,0.504453,会员专属权益(不主发券)
U002780,银牌会员,高,价值用户,仅1单,31851.47,1.0,0.504125,会员专属权益(不主发券)
U000741,铜牌会员,高,价值用户,复购≥2次,23524.52,2.0,0.503397,会员专属权益(不主发券)
U001490,普通会员,高,价值用户,复购≥2次,38283.03,4.0,0.503243,会员专属权益(不主发券)
U003214,银牌会员,高,价值用户,复购≥2次,12275.72,2.0,0.501735,会员专属权益(不主发券)
U000389,普通会员,高,价值用户,仅1单,13781.91,1.0,0.501639,会员专属权益(不主发券)
U001054,普通会员,高,价值用户,仅1单,10785.53,1.0,0.500766,会员专属权益(不主发券)
U004563,铜牌会员,中,流失沉睡,复购≥2次,3022.25,2.0,0.399678,复购唤醒券：满300-80，14天有效
U001595,普通会员,中,流失沉睡,仅1单,6026.74,1.0,0.39963,复购唤醒券：满300-80，14天有效
U002886,铜牌会员,高,流失沉睡,复购≥2次,40668.12,2.0,0.399136,复购唤醒券：满300-80，14天有效
U001068,铜牌会员,高,流失沉睡,仅1单,10180.19,1.0,0.398834,复购唤醒券：满300-80，14天有效
U002507,钻石会员,高,流失沉睡,仅1单,22868.43,1.0,0.398718,复购唤醒券：满300-80，14天有效
U004879,银牌会员,中,流失沉睡,仅1单,6911.12,1.0,0.397949,复购唤醒券：满300-80，14天有效
U002875,金牌会员,中,流失沉睡,复购≥2次,3938.72,5.0,0.39768,复购唤醒券：满300-80，14天有效
U000263,普通会员,高,流失沉睡,从未下单,12249.22,0.0,0.397595,首单唤醒大额券：满100-50，7天有效
U003077,银牌会员,中,流失沉睡,仅1单,3340.13,1.0,0.396602,复购唤醒券：满300-80，14天有效
U004106,银牌会员,高,流失沉睡,复购≥2次,17329.84,2.0,0.396356,复购唤醒券：满300-80，14天有效
U001606,钻石会员,高,流失沉睡,仅1单,24384.27,1.0,0.395968,复购唤醒券：满300-80，14天有效
U001410,钻石会员,高,流失沉睡,复购≥2次,31989.44,2.0,0.395885,复购唤醒券：满300-80，14天有效
U002774,银牌会员,中,流失沉睡,复购≥2次,4257.9,2.0,0.395273,复购唤醒券：满300-80，14天有效
U000102,普通会员,高,流失沉睡,仅1单,30611.91,1.0,0.39494,复购唤醒券：满300-80，14天有效
U002470,铜牌会员,高,流失沉睡,仅1单,23007.98,1.0,0.394027,复购唤醒券：满300-80，14天有效
U000038,金牌会员,高,流失沉睡,从未下单,18778.53,0.0,0.393941,首单唤醒大额券：满100-50，7天有效
U000835,银牌会员,中,流失沉睡,仅1单,9038.88,1.0,0.393835,复购唤醒券：满300-80，14天有效
U004305,钻石会员,低,流失沉睡,仅1单,1868.75,1.0,0.393551,复购唤醒券：满300-80，14天有效
U002214,铜牌会员,高,流失沉睡,复购≥2次,19828.22,2.0,0.393362,复购唤醒券：满300-80，14天有效
U002512,普通会员,中,流失沉睡,复购≥2次,4495.12,2.0,0.39254,复购唤醒券：满300-80，14天有效
U004125,银牌会员,中,流失沉睡,仅1单,7262.28,1.0,0.391456,复购唤醒券：满300-80，14天有效
U000574,金牌会员,高,流失沉睡,仅1单,10405.24,1.0,0.391319,复购唤醒券：满300-80，14天有效
U004993,金牌会员,高,流失沉睡,仅1单,31567.56,1.0,0.390997,复购唤醒券：满300-80，14天有效
U003850,铜牌会员,中,流失沉睡,复购≥2次,4742.81,3.0,0.390956,复购唤醒券：满300-80，14天有效
U003819,铜牌会员,中,流失沉睡,复购≥2次,4087.26,2.0,0.389948,复购唤醒券：满300-80，14天有效
U003961,普通会员,中,流失沉睡,仅1单,6043.16,1.0,0.389398,复购唤醒券：满300-80，14天有效
U002825,普通会员,高,流失沉睡,从未下单,19178.59,0.0,0.389325,首单唤醒大额券：满100-50，7天有效
U000503,银牌会员,高,流失沉睡,仅1单,10626.08,1.0,0.388666,复购唤醒券：满300-80，14天有效
U002210,铜牌会员,中,流失沉睡,仅1单,6734.16,1.0,0.388478,复购唤醒券：满300-80，14天有效
U001172,金牌会员,高,流失沉睡,从未下单,24408.73,0.0,0.388422,首单唤醒大额券：满100-50，7天有效
U004250,铜牌会员,高,流失沉睡,从未下单,15647.81,0.0,0.388372,首单唤醒大额券：满100-50，7天有效
U000987,铜牌会员,中,流失沉睡,复购≥2次,7472.93,3.0,0.387805,复购唤醒券：满300-80，14天有效
U000001,铜牌会员,中,流失沉睡,复购≥2次,4558.21,2.0,0.387688,复购唤醒券：满300-80，14天有效
U001892,铜牌会员,中,流失沉睡,仅1单,9862.76,1.0,0.387676,复购唤醒券：满300-80，14天有效
U000325,普通会员,高,流失沉睡,复购≥2次,35539.92,2.0,0.387589,复购唤醒券：满300-80，14天有效
U000933,铜牌会员,中,流失沉睡,仅1单,3266.53,1.0,0.387066,复购唤醒券：满300-80，14天有效
U000479,铜牌会员,中,流失沉睡,复购≥2次,7564.41,2.0,0.386635,复购唤醒券：满300-80，14天有效
U000215,银牌会员,高,流失沉睡,从未下单,10565.6,0.0,0.386536,首单唤醒大额券：满100-50，7天有效
U004133,钻石会员,中,流失沉睡,仅1单,6985.45,1.0,0.38621,复购唤醒券：满300-80，14天有效
U000313,普通会员,中,流失沉睡,仅1单,3830.44,1.0,0.385611,复购唤醒券：满300-80，14天有效
U004508,银牌会员,高,流失沉睡,复购≥2次,29564.98,2.0,0.383476,复购唤醒券：满300-80，14天有效
U003824,银牌会员,高,流失沉睡,仅1单,11667.39,1.0,0.383244,复购唤醒券：满300-80，14天有效
U000500,普通会员,中,流失沉睡,复购≥2次,6073.83,3.0,0.382728,复购唤醒券：满300-80，14天有效
U004403,银牌会员,中,流失沉睡,复购≥2次,5599.8,2.0,0.382692,复购唤醒券：满300-80，14天有效
U001321,普通会员,低,流失沉睡,仅1单,2674.91,1.0,0.382346,复购唤醒券：满300-80，14天有效
U002462,银牌会员,中,流失沉睡,从未下单,3661.96,0.0,0.381348,首单唤醒大额券：满100-50，7天有效
U000795,铜牌会员,高,流失沉睡,复购≥2次,16380.1,2.0,0.380487,复购唤醒券：满300-80，14天有效
U004867,铜牌会员,中,流失沉睡,仅1单,8948.4,1.0,0.380386,复购唤醒券：满300-80，14天有效
U001817,钻石会员,高,流失沉睡,从未下单,35486.12,0.0,0.379671,首单唤醒大额券：满100-50，7天有效
U004494,银牌会员,高,流失沉睡,仅1单,19192.32,1.0,0.378261,复购唤醒券：满300-80，14天有效
U004423,铜牌会员,高,流失沉睡,复购≥2次,17947.21,2.0,0.37825,复购唤醒券：满300-80，14天有效
U003672,普通会员,高,流失沉睡,仅1单,25473.52,1.0,0.378192,复购唤醒券：满300-80，14天有效
U002299,普通会员,高,流失沉睡,仅1单,31608.38,1.0,0.378071,复购唤醒券：满300-80，14天有效
U000286,钻石会员,高,流失沉睡,仅1单,22185.34,1.0,0.377465,复购唤醒券：满300-80，14天有效
U001537,银牌会员,高,流失沉睡,仅1单,20990.22,1.0,0.37731,复购唤醒券：满300-80，14天有效
U000687,铜牌会员,高,流失沉睡,仅1单,12812.87,1.0,0.377066,复购唤醒券：满300-80，14天有效
U000612,普通会员,中,流失沉睡,复购≥2次,4783.55,2.0,0.376739,复购唤醒券：满300-80，14天有效
U004576,铜牌会员,高,流失沉睡,仅1单,13931.54,1.0,0.376505,复购唤醒券：满300-80，14天有效
U001645,银牌会员,高,流失沉睡,从未下单,13486.24,0.0,0.376138,首单唤醒大额券：满100-50，7天有效
U004265,金牌会员,高,流失沉睡,仅1单,52603.66,1.0,0.375395,复购唤醒券：满300-80，14天有效
U004126,铜牌会员,高,流失沉睡,仅1单,19699.77,1.0,0.375244,复购唤醒券：满300-80，14天有效
U004179,普通会员,高,流失沉睡,从未下单,25353.68,0.0,0.374255,首单唤醒大额券：满100-50，7天有效
U000580,银牌会员,高,流失沉睡,仅1单,17739.7,1.0,0.374078,复购唤醒券：满300-80，14天有效
U004669,铜牌会员,中,流失沉睡,仅1单,8381.41,1.0,0.374008,复购唤醒券：满300-80，14天有效
U004266,金牌会员,高,流失沉睡,复购≥2次,11512.45,2.0,0.373986,复购唤醒券：满300-80，14天有效
U002566,铜牌会员,中,流失沉睡,复购≥2次,4181.73,2.0,0.373563,复购唤醒券：满300-80，14天有效
U003424,普通会员,中,流失沉睡,复购≥2次,5764.46,2.0,0.372344,复购唤醒券：满300-80，14天有效
U001427,普通会员,高,流失沉睡,复购≥2次,16310.08,2.0,0.37229,复购唤醒券：满300-80，14天有效
U004608,铜牌会员,高,流失沉睡,从未下单,50132.45,0.0,0.37226,首单唤醒大额券：满100-50，7天有效
U001330,铜牌会员,中,流失沉睡,仅1单,6827.41,1.0,0.37222,复购唤醒券：满300-80，14天有效
U001077,普通会员,高,流失沉睡,从未下单,11070.65,0.0,0.37102,首单唤醒大额券：满100-50，7天有效
U000405,普通会员,中,流失沉睡,从未下单,4747.93,0.0,0.370403,首单唤醒大额券：满100-50，7天有效
U004843,铜牌会员,中,流失沉睡,仅1单,4764.21,1.0,0.370066,复购唤醒券：满300-80，14天有效
U003096,普通会员,中,流失沉睡,仅1单,3068.5,1.0,0.369601,复购唤醒券：满300-80，14天有效
U002437,银牌会员,中,流失沉睡,复购≥2次,5945.64,2.0,0.369228,复购唤醒券：满300-80，14天有效
U000729,钻石会员,高,流失沉睡,仅1单,24093.16,1.0,0.369174,复购唤醒券：满300-80，14天有效
U001306,铜牌会员,中,流失沉睡,从未下单,4055.19,0.0,0.36882,首单唤醒大额券：满100-50，7天有效
U000316,普通会员,高,流失沉睡,仅1单,15702.75,1.0,0.368742,复购唤醒券：满300-80，14天有效
U000486,铜牌会员,中,流失沉睡,复购≥2次,4245.96,2.0,0.368641,复购唤醒券：满300-80，14天有效
U003924,银牌会员,中,流失沉睡,仅1单,8695.81,1.0,0.36843,复购唤醒券：满300-80，14天有效
U004967,普通会员,中,流失沉睡,仅1单,9277.4,1.0,0.368259,复购唤醒券：满300-80，14天有效
U003049,银牌会员,高,流失沉睡,仅1单,14718.34,1.0,0.36798,复购唤醒券：满300-80，14天有效
U003576,铜牌会员,高,流失沉睡,从未下单,17304.01,0.0,0.367958,首单唤醒大额券：满100-50，7天有效
U002752,钻石会员,中,流失沉睡,复购≥2次,7592.18,2.0,0.367364,复购唤醒券：满300-80，14天有效
U004215,金牌会员,低,流失沉睡,从未下单,2402.52,0.0,0.367289,首单唤醒大额券：满100-50，7天有效
U003255,铜牌会员,中,流失沉睡,从未下单,5620.8,0.0,0.367248,首单唤醒大额券：满100-50，7天有效
U001108,金牌会员,高,流失沉睡,仅1单,19422.62,1.0,0.366884,复购唤醒券：满300-80，14天有效
U000329,铜牌会员,中,流失沉睡,复购≥2次,5986.8,3.0,0.366313,复购唤醒券：满300-80，14天有效
U001312,普通会员,高,流失沉睡,从未下单,27813.7,0.0,0.366003,首单唤醒大额券：满100-50，7天有效
U001319,银牌会员,高,流失沉睡,仅1单,11473.89,1.0,0.365929,复购唤醒券：满300-80，14天有效
U004632,普通会员,高,流失沉睡,从未下单,30134.22,0.0,0.36555,首单唤醒大额券：满100-50，7天有效
U003014,金牌会员,中,流失沉睡,复购≥2次,4198.91,3.0,0.365421,复购唤醒券：满300-80，14天有效
U003061,银牌会员,中,流失沉睡,复购≥2次,6275.09,2.0,0.365406,复购唤醒券：满300-80，14天有效
U000947,普通会员,中,流失沉睡,从未下单,6698.1,0.0,0.365383,首单唤醒大额券：满100-50，7天有效
U004182,铜牌会员,高,流失沉睡,仅1单,37211.9,1.0,0.365365,复购唤醒券：满300-80，14天有效
U003172,钻石会员,中,流失沉睡,复购≥2次,6266.88,2.0,0.364472,复购唤醒券：满300-80，14天有效
U004652,银牌会员,高,流失沉睡,复购≥2次,11508.88,2.0,0.364399,复购唤醒券：满300-80，14天有效
U004120,铜牌会员,高,流失沉睡,复购≥2次,10401.47,2.0,0.364154,复购唤醒券：满300-80，14天有效
U001498,普通会员,高,流失沉睡,复购≥2次,25707.4,2.0,0.362886,复购唤醒券：满300-80，14天有效
U000824,普通会员,高,流失沉睡,仅1单,21285.93,1.0,0.362833,复购唤醒券：满300-80，14天有效
U001359,金牌会员,高,流失沉睡,从未下单,38215.31,0.0,0.362743,首单唤醒大额券：满100-50，7天有效
U003534,银牌会员,中,流失沉睡,仅1单,3112.39,1.0,0.362601,复购唤醒券：满300-80，14天有效
U003899,铜牌会员,高,流失沉睡,从未下单,12082.38,0.0,0.362231,首单唤醒大额券：满100-50，7天有效
U001855,银牌会员,低,流失沉睡,从未下单,2181.14,0.0,0.362223,首单唤醒大额券：满100-50，7天有效
U004034,钻石会员,高,流失沉睡,仅1单,33890.82,1.0,0.362033,复购唤醒券：满300-80，14天有效
U004261,铜牌会员,中,流失沉睡,仅1单,6415.26,1.0,0.362025,复购唤醒券：满300-80，14天有效
U004341,铜牌会员,中,流失沉睡,仅1单,7191.7,1.0,0.361705,复购唤醒券：满300-80，14天有效
U001209,银牌会员,高,流失沉睡,从未下单,26506.27,0.0,0.361438,首单唤醒大额券：满100-50，7天有效
U000890,铜牌会员,高,流失沉睡,仅1单,22425.78,1.0,0.36128,复购唤醒券：满300-80，14天有效
U004118,银牌会员,高,流失沉睡,仅1单,14035.87,1.0,0.361174,复购唤醒券：满300-80，14天有效
U000373,银牌会员,中,流失沉睡,复购≥2次,4230.17,2.0,0.360895,复购唤醒券：满300-80，14天有效
U002472,铜牌会员,高,流失沉睡,从未下单,10000.03,0.0,0.360632,首单唤醒大额券：满100-50，7天有效
U003717,银牌会员,高,流失沉睡,从未下单,34654.97,0.0,0.359951,首单唤醒大额券：满100-50，7天有效
U004156,金牌会员,高,流失沉睡,仅1单,30528.2,1.0,0.359146,复购唤醒券：满300-80，14天有效
U004155,铜牌会员,高,流失沉睡,仅1单,20075.03,1.0,0.359026,复购唤醒券：满300-80，14天有效
U003021,金牌会员,中,流失沉睡,复购≥2次,9501.65,2.0,0.357987,复购唤醒券：满300-80，14天有效
U003729,铜牌会员,中,流失沉睡,仅1单,3796.78,1.0,0.357816,复购唤醒券：满300-80，14天有效
U002984,铜牌会员,中,流失沉睡,仅1单,5402.74,1.0,0.357747,复购唤醒券：满300-80，14天有效
U001708,普通会员,中,流失沉睡,复购≥2次,5708.23,4.0,0.357423,复购唤醒券：满300-80，14天有效
U003671,铜牌会员,高,流失沉睡,仅1单,13371.88,1.0,0.357253,复购唤醒券：满300-80，14天有效
U002589,银牌会员,中,流失沉睡,仅1单,5772.22,1.0,0.357092,复购唤醒券：满300-80，14天有效
U000381,铜牌会员,低,流失沉睡,仅1单,2812.33,1.0,0.356839,复购唤醒券：满300-80，14天有效
U000934,银牌会员,高,流失沉睡,仅1单,20564.87,1.0,0.356742,复购唤醒券：满300-80，14天有效
U003797,普通会员,高,流失沉睡,仅1单,35106.16,1.0,0.356278,复购唤醒券：满300-80，14天有效
U004256,银牌会员,高,流失沉睡,从未下单,17236.05,0.0,0.356263,首单唤醒大额券：满100-50，7天有效
U004711,铜牌会员,高,流失沉睡,仅1单,10452.86,1.0,0.355864,复购唤醒券：满300-80，14天有效
U000542,银牌会员,中,流失沉睡,仅1单,3373.66,1.0,0.355826,复购唤醒券：满300-80，14天有效
U002788,铜牌会员,中,流失沉睡,仅1单,7274.9,1.0,0.355396,复购唤醒券：满300-80，14天有效
U000709,普通会员,中,流失沉睡,仅1单,9938.93,1.0,0.354648,复购唤醒券：满300-80，14天有效
