pool,product_id,product_name,category,price,conversion_rate,popularity_score,avg_review_score,avg_disc,sales_count
爆款高转化池,P001151,宜家家居家装商品838,家居家装,232.3,0.6667,0.79,4.75,0.19921607325232304,4553
爆款高转化池,P001153,美赞臣母婴用品商品442,母婴用品,90.99,0.4667,0.96,4.67,0.13426643720234058,9368
爆款高转化池,P001154,周大福珠宝首饰商品855,珠宝首饰,489.97,0.4444,0.66,5.0,0.12005376805978685,6943
爆款高转化池,P001155,耐克服装鞋包商品301,服装鞋包,370.74,0.4545,0.74,4.67,0.13338295698249084,5092
爆款高转化池,P001156,ZARA服装鞋包商品128,服装鞋包,985.93,0.6,0.37,4.67,0.18127465463333312,393
爆款高转化池,P001157,施华洛世奇礼品鲜花商品442,礼品鲜花,842.1,0.7778,0.52,4.33,0.14220942061390945,4049
爆款高转化池,P001159,网易严选宠物用品商品632,宠物用品,796.17,0.5,0.52,5.0,0.12172911395422921,1194
爆款高转化池,P001160,明牌珠宝首饰商品882,珠宝首饰,236.56,0.75,0.56,4.5,0.1719774213866747,7314
爆款高转化池,P001161,Roseonly礼品鲜花商品187,礼品鲜花,974.78,0.5,0.66,4.33,0.12038937301261025,546
爆款高转化池,P001162,好奇母婴用品商品968,母婴用品,696.43,0.75,0.38,4.33,0.13173743780744135,2089
爆款高转化池,P001163,荣耀手机数码商品156,手机数码,2761.03,0.4,0.66,4.67,0.14879919687570933,7075
爆款高转化池,P001165,福临门食品生鲜商品511,食品生鲜,104.87,0.6,0.38,4.67,0.16616130463423437,6735
爆款高转化池,P001166,美的家用电器商品564,家用电器,3379.4,0.6,0.36,4.5,0.15253930801564636,7014
爆款高转化池,P001167,外交官箱包配饰商品447,箱包配饰,654.41,0.5,0.47,4.67,0.08014059773358322,425
爆款高转化池,P001173,自然堂美妆护肤商品698,美妆护肤,899.9,0.5714,0.55,4.0,0.13607319682854488,5861
爆款高转化池,P001174,良品铺子食品生鲜商品250,食品生鲜,474.83,0.4286,0.59,4.33,0.0896198946168295,9884
爆款高转化池,P001175,索菲亚家居家装商品477,家居家装,970.57,0.4286,0.52,4.5,0.09497763318112296,8481
爆款高转化池,P001178,固特异汽车用品商品904,汽车用品,1013.03,0.5,0.61,4.5,0.16198174066913928,3102
爆款高转化池,P001181,索菲亚家居家装商品528,家居家装,335.33,0.8333,0.46,4.0,0.1921752346171339,1717
爆款高转化池,P001182,当当图书音像商品607,图书音像,227.21,0.7778,0.73,4.5,0.14990897363318997,60
爆款高转化池,P001183,固特异汽车用品商品809,汽车用品,2227.06,0.6667,0.29,4.0,0.09973463493964058,3492
爆款高转化池,P001186,宜家家居家装商品175,家居家装,364.31,0.5714,0.54,4.67,0.13495370619018363,9088
爆款高转化池,P001189,松下家用电器商品278,家用电器,2142.09,0.4444,0.69,4.75,0.17944087819135623,4292
爆款高转化池,P001190,善存医药保健商品447,医药保健,849.06,0.5556,0.66,4.67,0.14757858936925314,4029
爆款高转化池,P001196,SK-II美妆护肤商品913,美妆护肤,419.8,0.5,0.69,4.4,0.1411448696588315,8725
爆款高转化池,P001197,好奇母婴用品商品425,母婴用品,603.55,0.5714,0.45,4.33,0.15013773236887276,4006
爆款高转化池,P001198,新秀丽箱包配饰商品881,箱包配饰,619.87,0.5,0.41,5.0,0.174827269543808,3098
爆款高转化池,P001200,vivo手机数码商品993,手机数码,1448.44,0.4,0.77,5.0,0.17384914581472427,8327
爆款高转化池,P001201,诺誓礼品鲜花商品314,礼品鲜花,730.03,0.5,0.53,5.0,0.1686188483513045,7711
爆款高转化池,P001204,云南白药医药保健商品638,医药保健,697.56,0.4,0.45,5.0,0.19930943799120668,8106
爆款高转化池,P001207,京东图书图书音像商品505,图书音像,226.41,0.6667,0.76,4.2,0.09647264686396413,6963
爆款高转化池,P001209,百草味食品生鲜商品237,食品生鲜,754.11,0.7,0.65,4.2,0.171132232768511,4834
爆款高转化池,P001210,中信出版社图书音像商品460,图书音像,237.88,0.4286,0.97,4.4,0.14900835158233994,674
爆款高转化池,P001211,中信出版社图书音像商品736,图书音像,343.01,0.5,0.61,4.5,0.15599911528071794,7391
爆款高转化池,P001212,新华书店图书音像商品518,图书音像,373.84,0.6,0.47,4.33,0.2138091726123757,8151
爆款高转化池,P001214,松下家用电器商品760,家用电器,1069.16,0.4545,0.79,4.67,0.15926828055757092,1350
爆款高转化池,P001217,戴森家用电器商品301,家用电器,5563.3,0.4286,0.52,4.5,0.15533771765079366,4096
爆款高转化池,P001219,耐威克宠物用品商品108,宠物用品,772.38,0.5,0.46,4.33,0.17936905248690382,4617
爆款高转化池,P001220,网易严选宠物用品商品901,宠物用品,996.87,0.75,0.31,4.0,0.13755504852720318,6647
爆款高转化池,P001223,京东图书图书音像商品628,图书音像,591.13,0.6667,0.69,4.5,0.14877986980393532,9054
爆款高转化池,P001226,潮宏基珠宝首饰商品314,珠宝首饰,905.43,0.5,0.47,5.0,0.1894520385406578,9149
爆款高转化池,P001227,三星手机数码商品242,手机数码,4831.31,0.5556,0.69,4.0,0.12661623557466317,2102
爆款高转化池,P001228,三只松鼠食品生鲜商品611,食品生鲜,812.3,0.5,0.82,4.5,0.161084536220197,5810
爆款高转化池,P001229,曲美家居家装商品529,家居家装,431.46,0.5,0.72,4.5,0.10698534851915335,6608
爆款高转化池,P001230,潘多拉珠宝首饰商品433,珠宝首饰,1194.56,0.8,0.32,5.0,0.15006594478640195,9299
爆款高转化池,P001231,周大福珠宝首饰商品242,珠宝首饰,349.7,0.5,0.37,5.0,0.08813984270813423,5410
爆款高转化池,P001232,施华洛世奇礼品鲜花商品918,礼品鲜花,606.97,0.5385,0.77,4.2,0.1436466921007926,9958
爆款高转化池,P001233,诺誓礼品鲜花商品490,礼品鲜花,212.16,0.5,0.53,4.5,0.141198950430132,6400
爆款高转化池,P001235,诺誓礼品鲜花商品754,礼品鲜花,895.8,0.6,0.64,5.0,0.13424583473239698,1527
爆款高转化池,P001237,小佩宠物用品商品127,宠物用品,194.83,0.625,0.62,4.2,0.15507173194046153,1138
爆款高转化池,P001242,人民邮电出版社图书音像商品170,图书音像,395.1,0.7143,0.62,4.5,0.13864297256858915,3382
爆款高转化池,P001243,欧莱雅美妆护肤商品417,美妆护肤,892.79,0.4286,0.53,4.33,0.14984476912195097,7778
爆款高转化池,P001244,自然堂美妆护肤商品701,美妆护肤,445.8,0.4,0.36,5.0,0.17841068245289,7519
爆款高转化池,P001245,蒙牛食品生鲜商品107,食品生鲜,991.17,0.6,0.64,4.67,0.1430288679350246,7302
爆款高转化池,P001246,七匹狼服装鞋包商品719,服装鞋包,1624.75,0.5,0.75,4.5,0.17733024124740604,8615
爆款高转化池,P001247,东鹏家居家装商品571,家居家装,468.07,0.8333,0.42,4.5,0.07814213910423928,640
爆款高转化池,P001248,钙尔奇医药保健商品394,医药保健,649.84,0.625,0.51,4.0,0.1568390175225584,7476
爆款高转化池,P001249,索菲亚家居家装商品500,家居家装,616.9,0.4,0.77,4.5,0.188855891501559,2869
爆款高转化池,P001251,新华书店图书音像商品774,图书音像,191.61,0.4167,0.67,4.5,0.18358708952358507,9316
爆款高转化池,P001252,七匹狼服装鞋包商品815,服装鞋包,1894.09,0.4167,0.72,4.2,0.10736234096098962,3927
爆款高转化池,P001254,百草味食品生鲜商品814,食品生鲜,729.27,0.4286,0.64,5.0,0.173286926730626,3559
爆款高转化池,P001255,MK箱包配饰商品521,箱包配饰,992.47,0.4286,0.54,4.0,0.16955925157384305,9057
爆款高转化池,P001256,海澜之家服装鞋包商品178,服装鞋包,1523.02,0.6667,0.55,5.0,0.1148259582391286,8264
爆款高转化池,P001259,好奇母婴用品商品863,母婴用品,405.35,0.4,0.43,5.0,0.11737259502935045,3185
爆款高转化池,P001264,Roseonly礼品鲜花商品281,礼品鲜花,301.2,0.6,0.42,5.0,0.1596704960737672,8759
爆款高转化池,P001265,九芝堂医药保健商品272,医药保健,86.81,0.6,0.34,5.0,0.0938844755018982,183
爆款高转化池,P001269,壳牌汽车用品商品499,汽车用品,5677.6,0.8,0.37,4.0,0.23244845514612397,7274
爆款高转化池,P001273,曲美家居家装商品796,家居家装,672.26,0.5,0.64,4.5,0.11474980711068133,3613
爆款高转化池,P001274,外交官箱包配饰商品916,箱包配饰,837.03,0.4286,0.43,4.5,0.15090344367337055,2750
爆款高转化池,P001275,善存医药保健商品145,医药保健,421.52,0.6,0.33,4.33,0.08736569563209366,1764
爆款高转化池,P001277,野兽派礼品鲜花商品654,礼品鲜花,401.11,0.5,0.27,5.0,0.2016621332747372,7010
爆款高转化池,P001278,耐克服装鞋包商品318,服装鞋包,256.48,0.4,0.42,4.0,0.14395620123751435,5298
爆款高转化池,P001280,美赞臣母婴用品商品569,母婴用品,227.9,0.5,0.75,4.2,0.16571846632837609,4562
爆款高转化池,P001281,卡仕达汽车用品商品144,汽车用品,1004.98,0.4,0.48,5.0,0.1875976450600399,3580
爆款高转化池,P001282,花王母婴用品商品885,母婴用品,602.88,1.0,0.28,4.0,0.06443617957765811,1668
爆款高转化池,P001283,善存医药保健商品357,医药保健,959.44,0.4444,0.57,5.0,0.12961374124438996,9828
爆款高转化池,P001284,马可波罗家居家装商品794,家居家装,925.31,0.5,0.46,5.0,0.17401264874797107,2177
爆款高转化池,P001285,全友家居家居家装商品750,家居家装,764.1,0.75,0.34,5.0,0.13771222411133235,5209
爆款高转化池,P001286,小佩宠物用品商品169,宠物用品,341.75,0.625,0.54,4.33,0.15839395932258998,9970
爆款高转化池,P001287,MK箱包配饰商品491,箱包配饰,515.92,0.5,0.72,4.33,0.15659253983453228,3808
爆款高转化池,P001291,蒙牛食品生鲜商品255,食品生鲜,381.99,0.4286,0.69,4.33,0.1766530113108276,621
爆款高转化池,P001294,始祖鸟运动户外商品763,运动户外,814.58,0.5,0.5,4.0,0.1595286223532786,388
爆款高转化池,P001297,诺誓礼品鲜花商品633,礼品鲜花,328.42,0.5,0.52,5.0,0.0703623488876945,7247
爆款高转化池,P001303,松下家用电器商品392,家用电器,4823.16,0.6667,0.29,4.0,0.1492981683304718,3299
爆款高转化池,P001304,五粮液食品生鲜商品181,食品生鲜,951.5,1.0,0.32,4.5,0.15588404367982991,5891
爆款高转化池,P001305,帮宝适母婴用品商品271,母婴用品,476.01,0.5,0.77,4.0,0.1267337916072465,6925
爆款高转化池,P001306,始祖鸟运动户外商品878,运动户外,164.32,0.4,0.36,4.0,0.13716916574821456,7897
爆款高转化池,P001308,潘多拉礼品鲜花商品256,礼品鲜花,557.32,0.4167,0.71,4.25,0.13964521664401744,2878
爆款高转化池,P001313,好奇母婴用品商品493,母婴用品,494.66,0.5,0.52,4.0,0.1682847128452135,9638
爆款高转化池,P001314,七匹狼服装鞋包商品139,服装鞋包,1985.32,0.6667,0.38,4.0,0.10226982813058821,2039
爆款高转化池,P001315,爱他美母婴用品商品298,母婴用品,765.32,0.4,0.66,4.0,0.14717253083653284,4182
爆款高转化池,P001317,汤臣倍健医药保健商品766,医药保健,391.48,0.4545,0.74,4.67,0.19239558986939284,6947
爆款高转化池,P001318,Swisse医药保健商品348,医药保健,482.95,0.75,0.37,5.0,0.15035263161407408,5921
爆款高转化池,P001321,潘多拉礼品鲜花商品778,礼品鲜花,843.1,0.6,0.45,4.5,0.1700618369663824,202
爆款高转化池,P001323,飞鹤母婴用品商品630,母婴用品,910.85,0.5,0.77,4.4,0.17838437837601534,6929
爆款高转化池,P001325,始祖鸟运动户外商品700,运动户外,314.9,0.4,0.34,4.5,0.12816549569478236,6743
爆款高转化池,P001326,周生生珠宝首饰商品211,珠宝首饰,1290.55,0.4286,0.62,5.0,0.1202303065651633,5642
爆款高转化池,P001327,比瑞吉宠物用品商品375,宠物用品,751.24,0.6,0.52,4.5,0.15587137806520834,6520
爆款高转化池,P001328,同仁堂医药保健商品106,医药保健,987.16,0.75,0.43,4.67,0.04065613715292238,8056
爆款高转化池,P001333,中信出版社图书音像商品933,图书音像,220.45,0.5,0.42,4.0,0.11345338676523187,3292
爆款高转化池,P001335,COACH箱包配饰商品551,箱包配饰,630.57,0.5,0.78,4.33,0.17736612567876608,1789
爆款高转化池,P001339,苹果手机数码商品372,手机数码,6138.49,0.4,0.41,5.0,0.16432617078530715,118
爆款高转化池,P001340,3M汽车用品商品199,汽车用品,2083.01,0.5,0.69,4.75,0.1711138789311428,118
爆款高转化池,P001341,花王母婴用品商品597,母婴用品,478.5,0.875,0.56,4.4,0.14152523922146126,5521
爆款高转化池,P001342,诺誓礼品鲜花商品444,礼品鲜花,377.08,0.7143,0.59,4.67,0.19385360029130114,5620
爆款高转化池,P001343,曲美家居家装商品469,家居家装,668.43,0.4286,0.54,5.0,0.2030624207053763,6200
爆款高转化池,P001344,Roseonly礼品鲜花商品464,礼品鲜花,874.35,0.5833,0.74,4.4,0.15264613229878835,1641
爆款高转化池,P001346,华为手机数码商品989,手机数码,4479.72,0.5,0.4,4.0,0.2189560439115956,4072
爆款高转化池,P001347,东鹏家居家装商品733,家居家装,689.32,0.4545,0.68,4.6,0.13409855121603986,7785
爆款高转化池,P001348,始祖鸟运动户外商品776,运动户外,196.06,0.5,0.68,4.25,0.11375507442953219,5278
爆款高转化池,P001349,三星手机数码商品994,手机数码,843.16,0.6,0.45,5.0,0.1649063272905008,5333
爆款高转化池,P001350,海康威视汽车用品商品339,汽车用品,5050.72,0.5,0.36,4.5,0.23284554418634607,6556
爆款高转化池,P001352,壳牌汽车用品商品851,汽车用品,3386.44,0.5,0.3,4.23,0.18419057315866055,9947
爆款高转化池,P001354,周大福珠宝首饰商品230,珠宝首饰,1020.95,0.4545,0.73,4.25,0.15689225825496259,1426
爆款高转化池,P001355,五粮液食品生鲜商品272,食品生鲜,897.44,0.4,0.38,4.0,0.06696813339277262,1895
爆款高转化池,P001357,兰蔻美妆护肤商品208,美妆护肤,898.04,0.6,0.34,4.5,0.17994422447005626,478
爆款高转化池,P001359,同仁堂医药保健商品781,医药保健,481.54,0.4286,0.58,4.0,0.1342729718431934,2016
爆款高转化池,P001362,周生生珠宝首饰商品759,珠宝首饰,719.29,0.5714,0.52,4.33,0.09149721553308494,6252
爆款高转化池,P001363,凌度汽车用品商品927,汽车用品,2250.26,0.75,0.48,4.5,0.11947264010257708,4244
爆款高转化池,P001364,阿迪达斯服装鞋包商品189,服装鞋包,267.2,0.5,0.48,4.0,0.18011427062128027,5574
爆款高转化池,P001366,全友家居家居家装商品973,家居家装,320.24,0.5,0.51,4.75,0.1899856915653957,6229
爆款高转化池,P001369,圣象家居家装商品916,家居家装,682.51,0.7143,0.55,4.8,0.16918502321715345,2069
爆款高转化池,P001370,探路者运动户外商品209,运动户外,401.36,0.5714,0.5,4.67,0.14551002770735577,8819
爆款高转化池,P001371,小佩宠物用品商品423,宠物用品,153.25,0.75,0.51,4.33,0.20068311499758207,4863
爆款高转化池,P001372,麦富迪宠物用品商品611,宠物用品,683.18,0.4286,0.51,4.5,0.17337660085787734,2415
爆款高转化池,P001373,花点时间礼品鲜花商品249,礼品鲜花,749.59,0.4,0.72,4.33,0.16646865668099636,562
爆款高转化池,P001374,花点时间礼品鲜花商品416,礼品鲜花,507.35,0.5,0.54,4.25,0.15304554312409574,2022
爆款高转化池,P001375,五粮液食品生鲜商品746,食品生鲜,830.4,0.4286,0.51,4.23,0.12083209454104334,8110
爆款高转化池,P001376,福临门食品生鲜商品160,食品生鲜,981.33,0.5556,0.68,4.75,0.11752523075361404,5458
爆款高转化池,P001377,欧莱雅美妆护肤商品968,美妆护肤,1478.68,0.6667,0.39,5.0,0.08508195225243818,3687
爆款高转化池,P001378,汤臣倍健医药保健商品986,医药保健,778.28,0.6,0.39,4.67,0.15484890415061783,7987
爆款高转化池,P001379,九芝堂医药保健商品406,医药保健,984.55,0.4286,0.41,4.67,0.11995121099970561,2608
爆款高转化池,P001385,人民邮电出版社图书音像商品267,图书音像,581.39,0.4615,0.78,4.0,0.1582483333591014,7239
爆款高转化池,P001386,东阿阿胶医药保健商品398,医药保健,898.25,0.4,0.71,4.5,0.1332674697951018,3436
爆款高转化池,P001390,海澜之家服装鞋包商品585,服装鞋包,400.28,0.5,0.39,4.0,0.10285905680533725,859
爆款高转化池,P001392,凌度汽车用品商品350,汽车用品,754.95,0.75,0.56,4.2,0.13460976614424214,3946
爆款高转化池,P001393,强生母婴用品商品409,母婴用品,691.1,0.625,0.52,4.6,0.14341963081602066,2826
爆款高转化池,P001394,凌度汽车用品商品894,汽车用品,5688.46,0.5,0.61,4.5,0.14151882447544883,1468
爆款高转化池,P001396,五粮液食品生鲜商品476,食品生鲜,21.49,0.5,0.62,4.5,0.15186946615750171,1910
爆款高转化池,P001398,美的家用电器商品700,家用电器,4797.36,0.5,0.36,4.5,0.19678460707988982,9381
爆款高转化池,P001399,博库网图书音像商品810,图书音像,747.91,0.75,0.31,4.0,0.10791487118962698,9713
爆款高转化池,P001401,良品铺子食品生鲜商品201,食品生鲜,331.98,0.4,0.33,5.0,0.1735400670203444,8806
爆款高转化池,P001402,珀莱雅美妆护肤商品932,美妆护肤,1416.45,0.75,0.56,4.33,0.08830630761127588,6451
爆款高转化池,P001405,SK-II美妆护肤商品105,美妆护肤,1131.71,0.75,0.51,4.5,0.08482028208629422,5149
爆款高转化池,P001408,阿迪达斯服装鞋包商品472,服装鞋包,1934.24,0.5,0.59,4.0,0.15414595930236213,2811
爆款高转化池,P001410,LV箱包配饰商品774,箱包配饰,538.76,0.5,0.49,5.0,0.14678336191342503,2291
爆款高转化池,P001413,3M汽车用品商品342,汽车用品,775.5,0.4,0.55,5.0,0.1905534644941629,2321
爆款高转化池,P001415,花点时间礼品鲜花商品384,礼品鲜花,137.21,0.4286,0.52,4.33,0.16989538804599275,6914
爆款高转化池,P001416,阿迪达斯服装鞋包商品366,服装鞋包,794.48,0.5385,0.74,4.4,0.17822858430201605,2675
爆款高转化池,P001418,善存医药保健商品648,医药保健,211.73,0.4,0.69,4.5,0.13463546864410525,4413
爆款高转化池,P001420,野兽派礼品鲜花商品529,礼品鲜花,823.35,0.4286,0.53,4.0,0.1253371843278358,5183
爆款高转化池,P001422,海尔家用电器商品376,家用电器,1434.66,0.4286,0.82,4.4,0.08597001326630464,1802
爆款高转化池,P001423,凌度汽车用品商品167,汽车用品,2970.18,0.75,0.51,4.5,0.12346499505993384,1457
爆款高转化池,P001424,圣象家居家装商品896,家居家装,280.52,0.5,0.63,4.2,0.15782592874251952,3698
爆款高转化池,P001427,骆驼运动户外商品702,运动户外,823.13,0.5385,0.92,4.67,0.15917886848645324,8021
