user_id,tier,top_category,pool,rec_rank,product_id,product_name
U001753,高意向,美妆护肤,爆款高转化池,3,P000947,珀莱雅美妆护肤商品976
U001753,高意向,美妆护肤,爆款高转化池,4,P000971,SK-II美妆护肤商品867
U001753,高意向,美妆护肤,爆款高转化池,5,P001402,珀莱雅美妆护肤商品932
U000137,高意向,手机数码,爆款高转化池,1,P000808,华为手机数码商品883
U000137,高意向,手机数码,爆款高转化池,2,P001509,三星手机数码商品747
U000137,高意向,手机数码,爆款高转化池,3,P000688,华为手机数码商品474
U000137,高意向,手机数码,爆款高转化池,4,P000498,三星手机数码商品800
U000137,高意向,手机数码,爆款高转化池,5,P001082,小米手机数码商品672
U002531,高意向,箱包配饰,爆款高转化池,1,P000784,LV箱包配饰商品872
U002531,高意向,箱包配饰,爆款高转化池,2,P000262,瑞士军威箱包配饰商品369
U002531,高意向,箱包配饰,爆款高转化池,3,P001766,MK箱包配饰商品997
U002531,高意向,箱包配饰,爆款高转化池,4,P000070,新秀丽箱包配饰商品905
U002531,高意向,箱包配饰,爆款高转化池,5,P001698,外交官箱包配饰商品687
U000600,高意向,箱包配饰,爆款高转化池,1,P000784,LV箱包配饰商品872
U000600,高意向,箱包配饰,爆款高转化池,2,P000262,瑞士军威箱包配饰商品369
U000600,高意向,箱包配饰,爆款高转化池,3,P001766,MK箱包配饰商品997
U000600,高意向,箱包配饰,爆款高转化池,4,P000070,新秀丽箱包配饰商品905
U000600,高意向,箱包配饰,爆款高转化池,5,P001698,外交官箱包配饰商品687
U003033,高意向,汽车用品,爆款高转化池,1,P001927,米其林汽车用品商品720
U003033,高意向,汽车用品,爆款高转化池,2,P001490,壳牌汽车用品商品142
U003033,高意向,汽车用品,爆款高转化池,3,P000410,固特异汽车用品商品584
U003033,高意向,汽车用品,爆款高转化池,4,P001675,3M汽车用品商品220
U003033,高意向,汽车用品,爆款高转化池,5,P000547,卡仕达汽车用品商品137
U003613,高意向,运动户外,爆款高转化池,1,P001787,361度运动户外商品484
U003613,高意向,运动户外,爆款高转化池,2,P001427,骆驼运动户外商品702
U003613,高意向,运动户外,爆款高转化池,3,P000783,哥伦比亚运动户外商品762
U003613,高意向,运动户外,爆款高转化池,4,P000134,哥伦比亚运动户外商品544
U003613,高意向,运动户外,爆款高转化池,5,P000168,李宁运动户外商品543
U004712,高意向,家居家装,爆款高转化池,1,P000883,顾家家居家居家装商品927
U004712,高意向,家居家装,爆款高转化池,2,P000221,曲美家居家装商品318
U004712,高意向,家居家装,爆款高转化池,3,P001102,马可波罗家居家装商品703
U004712,高意向,家居家装,爆款高转化池,4,P001151,宜家家居家装商品838
U004712,高意向,家居家装,爆款高转化池,5,P001129,曲美家居家装商品570
U004651,高意向,家用电器,爆款高转化池,1,P000904,格力家用电器商品379
U004651,高意向,家用电器,爆款高转化池,2,P000206,美的家用电器商品467
U004651,高意向,家用电器,爆款高转化池,3,P000946,松下家用电器商品394
U004651,高意向,家用电器,爆款高转化池,4,P001013,海尔家用电器商品408
U004651,高意向,家用电器,爆款高转化池,5,P000285,格力家用电器商品762
U000521,高意向,箱包配饰,爆款高转化池,1,P000784,LV箱包配饰商品872
U000521,高意向,箱包配饰,爆款高转化池,2,P000262,瑞士军威箱包配饰商品369
U000521,高意向,箱包配饰,爆款高转化池,3,P001766,MK箱包配饰商品997
U000521,高意向,箱包配饰,爆款高转化池,4,P000070,新秀丽箱包配饰商品905
U000521,高意向,箱包配饰,爆款高转化池,5,P001698,外交官箱包配饰商品687
U002017,高意向,汽车用品,爆款高转化池,1,P001927,米其林汽车用品商品720
U002017,高意向,汽车用品,爆款高转化池,2,P001490,壳牌汽车用品商品142
U002017,高意向,汽车用品,爆款高转化池,3,P000410,固特异汽车用品商品584
U002017,高意向,汽车用品,爆款高转化池,4,P001675,3M汽车用品商品220
U002017,高意向,汽车用品,爆款高转化池,5,P000547,卡仕达汽车用品商品137
U000714,高意向,母婴用品,爆款高转化池,1,P000923,贝因美母婴用品商品502
U000714,高意向,母婴用品,爆款高转化池,2,P001341,花王母婴用品商品597
U000714,高意向,母婴用品,爆款高转化池,3,P001282,花王母婴用品商品885
U000714,高意向,母婴用品,爆款高转化池,4,P000310,强生母婴用品商品283
U000714,高意向,母婴用品,爆款高转化池,5,P000627,帮宝适母婴用品商品545
U002994,高意向,宠物用品,爆款高转化池,1,P000750,冠能宠物用品商品494
U002994,高意向,宠物用品,爆款高转化池,2,P000035,皇家宠物用品商品286
U002994,高意向,宠物用品,爆款高转化池,3,P001710,网易严选宠物用品商品732
U002994,高意向,宠物用品,爆款高转化池,4,P000996,麦富迪宠物用品商品635
U002994,高意向,宠物用品,爆款高转化池,5,P000462,冠能宠物用品商品709
U000779,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U000779,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U000779,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U000779,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U000779,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U000956,高意向,箱包配饰,爆款高转化池,1,P000784,LV箱包配饰商品872
U000956,高意向,箱包配饰,爆款高转化池,2,P000262,瑞士军威箱包配饰商品369
U000956,高意向,箱包配饰,爆款高转化池,3,P001766,MK箱包配饰商品997
U000956,高意向,箱包配饰,爆款高转化池,4,P000070,新秀丽箱包配饰商品905
U000956,高意向,箱包配饰,爆款高转化池,5,P001698,外交官箱包配饰商品687
U001108,高意向,家居家装,爆款高转化池,1,P000883,顾家家居家居家装商品927
U001108,高意向,家居家装,爆款高转化池,2,P000221,曲美家居家装商品318
U001108,高意向,家居家装,爆款高转化池,3,P001102,马可波罗家居家装商品703
U001108,高意向,家居家装,爆款高转化池,4,P001151,宜家家居家装商品838
U001108,高意向,家居家装,爆款高转化池,5,P001129,曲美家居家装商品570
U002518,高意向,家用电器,爆款高转化池,1,P000904,格力家用电器商品379
U002518,高意向,家用电器,爆款高转化池,2,P000206,美的家用电器商品467
U002518,高意向,家用电器,爆款高转化池,3,P000946,松下家用电器商品394
U002518,高意向,家用电器,爆款高转化池,4,P001013,海尔家用电器商品408
U002518,高意向,家用电器,爆款高转化池,5,P000285,格力家用电器商品762
U004064,高意向,箱包配饰,爆款高转化池,1,P000784,LV箱包配饰商品872
U004064,高意向,箱包配饰,爆款高转化池,2,P000262,瑞士军威箱包配饰商品369
U004064,高意向,箱包配饰,爆款高转化池,3,P001766,MK箱包配饰商品997
U004064,高意向,箱包配饰,爆款高转化池,4,P000070,新秀丽箱包配饰商品905
U004064,高意向,箱包配饰,爆款高转化池,5,P001698,外交官箱包配饰商品687
U004801,高意向,手机数码,爆款高转化池,1,P000808,华为手机数码商品883
U004801,高意向,手机数码,爆款高转化池,2,P001509,三星手机数码商品747
U004801,高意向,手机数码,爆款高转化池,3,P000688,华为手机数码商品474
U004801,高意向,手机数码,爆款高转化池,4,P000498,三星手机数码商品800
U004801,高意向,手机数码,爆款高转化池,5,P001082,小米手机数码商品672
U000185,高意向,医药保健,爆款高转化池,1,P000094,钙尔奇医药保健商品391
U000185,高意向,医药保健,爆款高转化池,2,P001052,钙尔奇医药保健商品186
U000185,高意向,医药保健,爆款高转化池,3,P001079,九芝堂医药保健商品943
U000185,高意向,医药保健,爆款高转化池,4,P000375,东阿阿胶医药保健商品523
U000185,高意向,医药保健,爆款高转化池,5,P000355,云南白药医药保健商品473
U002410,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U002410,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U002410,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U002410,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U002410,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U000502,高意向,汽车用品,爆款高转化池,1,P001927,米其林汽车用品商品720
U000502,高意向,汽车用品,爆款高转化池,2,P001490,壳牌汽车用品商品142
U000502,高意向,汽车用品,爆款高转化池,3,P000410,固特异汽车用品商品584
U000502,高意向,汽车用品,爆款高转化池,4,P001675,3M汽车用品商品220
U000502,高意向,汽车用品,爆款高转化池,5,P000547,卡仕达汽车用品商品137
U000853,高意向,汽车用品,爆款高转化池,1,P001927,米其林汽车用品商品720
U000853,高意向,汽车用品,爆款高转化池,2,P001490,壳牌汽车用品商品142
U000853,高意向,汽车用品,爆款高转化池,3,P000410,固特异汽车用品商品584
U000853,高意向,汽车用品,爆款高转化池,4,P001675,3M汽车用品商品220
U000853,高意向,汽车用品,爆款高转化池,5,P000547,卡仕达汽车用品商品137
U001530,高意向,医药保健,爆款高转化池,1,P000094,钙尔奇医药保健商品391
U001530,高意向,医药保健,爆款高转化池,2,P001052,钙尔奇医药保健商品186
U001530,高意向,医药保健,爆款高转化池,3,P001079,九芝堂医药保健商品943
U001530,高意向,医药保健,爆款高转化池,4,P000375,东阿阿胶医药保健商品523
U001530,高意向,医药保健,爆款高转化池,5,P000355,云南白药医药保健商品473
U000480,高意向,汽车用品,爆款高转化池,1,P001927,米其林汽车用品商品720
U000480,高意向,汽车用品,爆款高转化池,2,P001490,壳牌汽车用品商品142
U000480,高意向,汽车用品,爆款高转化池,3,P000410,固特异汽车用品商品584
U000480,高意向,汽车用品,爆款高转化池,4,P001675,3M汽车用品商品220
U000480,高意向,汽车用品,爆款高转化池,5,P000547,卡仕达汽车用品商品137
U000802,高意向,家居家装,爆款高转化池,1,P000883,顾家家居家居家装商品927
U000802,高意向,家居家装,爆款高转化池,2,P000221,曲美家居家装商品318
U000802,高意向,家居家装,爆款高转化池,3,P001102,马可波罗家居家装商品703
U000802,高意向,家居家装,爆款高转化池,4,P001151,宜家家居家装商品838
U000802,高意向,家居家装,爆款高转化池,5,P001129,曲美家居家装商品570
U000884,高意向,医药保健,爆款高转化池,1,P000094,钙尔奇医药保健商品391
U000884,高意向,医药保健,爆款高转化池,2,P001052,钙尔奇医药保健商品186
U000884,高意向,医药保健,爆款高转化池,3,P001079,九芝堂医药保健商品943
U000884,高意向,医药保健,爆款高转化池,4,P000375,东阿阿胶医药保健商品523
U000884,高意向,医药保健,爆款高转化池,5,P000355,云南白药医药保健商品473
U001843,高意向,图书音像,爆款高转化池,1,P001182,当当图书音像商品607
U001843,高意向,图书音像,爆款高转化池,2,P000992,人民邮电出版社图书音像商品329
U001843,高意向,图书音像,爆款高转化池,3,P001207,京东图书图书音像商品505
U001843,高意向,图书音像,爆款高转化池,4,P001242,人民邮电出版社图书音像商品170
U001843,高意向,图书音像,爆款高转化池,5,P001223,京东图书图书音像商品628
U002422,高意向,图书音像,爆款高转化池,1,P001182,当当图书音像商品607
U002422,高意向,图书音像,爆款高转化池,2,P000992,人民邮电出版社图书音像商品329
U002422,高意向,图书音像,爆款高转化池,3,P001207,京东图书图书音像商品505
U002422,高意向,图书音像,爆款高转化池,4,P001242,人民邮电出版社图书音像商品170
U002422,高意向,图书音像,爆款高转化池,5,P001223,京东图书图书音像商品628
U002843,高意向,医药保健,爆款高转化池,1,P000094,钙尔奇医药保健商品391
U002843,高意向,医药保健,爆款高转化池,2,P001052,钙尔奇医药保健商品186
U002843,高意向,医药保健,爆款高转化池,3,P001079,九芝堂医药保健商品943
U002843,高意向,医药保健,爆款高转化池,4,P000375,东阿阿胶医药保健商品523
U002843,高意向,医药保健,爆款高转化池,5,P000355,云南白药医药保健商品473
U004548,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U004548,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
U004548,高意向,食品生鲜,爆款高转化池,3,P000818,金龙鱼食品生鲜商品198
U004548,高意向,食品生鲜,爆款高转化池,4,P001304,五粮液食品生鲜商品181
U004548,高意向,食品生鲜,爆款高转化池,5,P001988,良品铺子食品生鲜商品482
U001760,高意向,珠宝首饰,爆款高转化池,1,P000538,老凤祥珠宝首饰商品443
U001760,高意向,珠宝首饰,爆款高转化池,2,P000126,周生生珠宝首饰商品232
U001760,高意向,珠宝首饰,爆款高转化池,3,P001784,老凤祥珠宝首饰商品799
U001760,高意向,珠宝首饰,爆款高转化池,4,P000192,老凤祥珠宝首饰商品808
U001760,高意向,珠宝首饰,爆款高转化池,5,P000551,老凤祥珠宝首饰商品566
U002742,高意向,宠物用品,爆款高转化池,1,P000750,冠能宠物用品商品494
U002742,高意向,宠物用品,爆款高转化池,2,P000035,皇家宠物用品商品286
U002742,高意向,宠物用品,爆款高转化池,3,P001710,网易严选宠物用品商品732
U002742,高意向,宠物用品,爆款高转化池,4,P000996,麦富迪宠物用品商品635
U002742,高意向,宠物用品,爆款高转化池,5,P000462,冠能宠物用品商品709
U003329,高意向,食品生鲜,爆款高转化池,1,P000080,伊利食品生鲜商品963
U003329,高意向,食品生鲜,爆款高转化池,2,P001955,百草味食品生鲜商品833
