rank,user_id,repurchase_probability,tier
4115,U004163,0.089698,低潜力
4116,U004467,0.089652,低潜力
4117,U001444,0.089598,低潜力
4118,U004782,0.089589,低潜力
4119,U002304,0.08955,低潜力
4120,U002183,0.089363,低潜力
4121,U003372,0.089331,低潜力
4122,U000233,0.089315,低潜力
4123,U003313,0.089257,低潜力
4124,U000488,0.089254,低潜力
4125,U000494,0.089132,低潜力
4126,U004755,0.089026,低潜力
4127,U002158,0.088907,低潜力
4128,U003030,0.088902,低潜力
4129,U002305,0.088838,低潜力
4130,U003423,0.088828,低潜力
4131,U000805,0.088791,低潜力
4132,U002260,0.088783,低潜力
4133,U003176,0.088704,低潜力
4134,U000912,0.088562,低潜力
4135,U002464,0.0885,低潜力
4136,U003124,0.088487,低潜力
4137,U004603,0.088484,低潜力
4138,U003100,0.088447,低潜力
4139,U001841,0.088399,低潜力
4140,U001623,0.088353,低潜力
4141,U003826,0.088297,低潜力
4142,U002477,0.088292,低潜力
4143,U003501,0.088266,低潜力
4144,U001104,0.088223,低潜力
4145,U002140,0.088195,低潜力
4146,U001478,0.088189,低潜力
4147,U001274,0.088158,低潜力
4148,U000397,0.08814,低潜力
4149,U004053,0.088124,低潜力
4150,U000032,0.088022,低潜力
4151,U002952,0.088004,低潜力
4152,U003741,0.087985,低潜力
4153,U004912,0.087764,低潜力
4154,U002177,0.087732,低潜力
4155,U001464,0.087669,低潜力
4156,U004598,0.087661,低潜力
4157,U004537,0.087638,低潜力
4158,U004642,0.087615,低潜力
4159,U002227,0.087373,低潜力
4160,U002735,0.087314,低潜力
4161,U000755,0.087274,低潜力
4162,U003239,0.087236,低潜力
4163,U004465,0.087125,低潜力
4164,U003716,0.087083,低潜力
4165,U001937,0.087066,低潜力
4166,U000030,0.086968,低潜力
4167,U002224,0.086585,低潜力
4168,U002558,0.086572,低潜力
4169,U003933,0.086449,低潜力
4170,U001659,0.086446,低潜力
4171,U003175,0.086427,低潜力
4172,U001134,0.086393,低潜力
4173,U003872,0.086348,低潜力
4174,U000977,0.086325,低潜力
4175,U001198,0.086311,低潜力
4176,U001505,0.08628,低潜力
4177,U003357,0.086196,低潜力
4178,U001295,0.086166,低潜力
4179,U004229,0.086158,低潜力
4180,U004390,0.086136,低潜力
4181,U004128,0.086117,低潜力
4182,U000626,0.085993,低潜力
4183,U003417,0.085975,低潜力
4184,U002188,0.085953,低潜力
4185,U002583,0.08593,低潜力
4186,U004769,0.085874,低潜力
4187,U000417,0.085869,低潜力
4188,U003220,0.085658,低潜力
4189,U000463,0.085647,低潜力
4190,U004235,0.085625,低潜力
4191,U001451,0.085579,低潜力
4192,U000753,0.085425,低潜力
4193,U002677,0.085323,低潜力
4194,U002092,0.085304,低潜力
4195,U004243,0.085276,低潜力
4196,U002691,0.085197,低潜力
4197,U003772,0.085178,低潜力
4198,U000434,0.085151,低潜力
4199,U000043,0.085107,低潜力
4200,U000222,0.085107,低潜力
4201,U002142,0.085097,低潜力
4202,U002150,0.085094,低潜力
4203,U000530,0.085084,低潜力
4204,U000073,0.085001,低潜力
4205,U004948,0.084954,低潜力
4206,U002259,0.084944,低潜力
4207,U000449,0.084917,低潜力
4208,U002186,0.084777,低潜力
4209,U000515,0.084618,低潜力
4210,U004412,0.084541,低潜力
4211,U002988,0.084507,低潜力
4212,U001784,0.084439,低潜力
4213,U001020,0.084384,低潜力
4214,U003533,0.084381,低潜力
4215,U000917,0.084379,低潜力
4216,U002250,0.084368,低潜力
4217,U001147,0.08434,低潜力
4218,U004980,0.084258,低潜力
4219,U001266,0.084242,低潜力
4220,U001445,0.084197,低潜力
4221,U002801,0.084166,低潜力
4222,U001284,0.084158,低潜力
4223,U001291,0.084096,低潜力
4224,U002582,0.084093,低潜力
4225,U002956,0.084068,低潜力
4226,U000072,0.084063,低潜力
4227,U004869,0.084032,低潜力
4228,U001825,0.083996,低潜力
4229,U002641,0.083865,低潜力
4230,U000998,0.08386,低潜力
4231,U003997,0.083809,低潜力
4232,U002931,0.08378,低潜力
4233,U000659,0.08377,低潜力
4234,U001724,0.083676,低潜力
4235,U002782,0.083663,低潜力
4236,U004530,0.083607,低潜力
4237,U003198,0.083605,低潜力
4238,U002285,0.083597,低潜力
4239,U004779,0.083359,低潜力
4240,U002067,0.083276,低潜力
4241,U002394,0.083225,低潜力
4242,U000919,0.083216,低潜力
4243,U002519,0.08311,低潜力
4244,U001964,0.083048,低潜力
4245,U000057,0.083006,低潜力
4246,U000859,0.08296,低潜力
4247,U001921,0.082836,低潜力
4248,U004981,0.082773,低潜力
4249,U003048,0.082739,低潜力
4250,U003294,0.082715,低潜力
4251,U003336,0.082677,低潜力
4252,U001086,0.082656,低潜力
4253,U002879,0.082599,低潜力
4254,U004238,0.082545,低潜力
4255,U004922,0.082434,低潜力
4256,U002119,0.082433,低潜力
4257,U004651,0.082415,低潜力
4258,U000576,0.082392,低潜力
4259,U000242,0.082307,低潜力
4260,U004585,0.082274,低潜力
4261,U000090,0.082246,低潜力
4262,U001926,0.082244,低潜力
4263,U001656,0.08221,低潜力
4264,U000281,0.082054,低潜力
4265,U002226,0.082034,低潜力
4266,U000957,0.08201,低潜力
4267,U001931,0.081794,低潜力
4268,U001765,0.081781,低潜力
4269,U001650,0.081511,低潜力
4270,U000864,0.081503,低潜力
4271,U003530,0.081452,低潜力
4272,U000964,0.081387,低潜力
4273,U000470,0.081347,低潜力
4274,U000832,0.081342,低潜力
4275,U001918,0.081138,低潜力
4276,U000684,0.081121,低潜力
4277,U002209,0.081078,低潜力
4278,U000821,0.081028,低潜力
4279,U001224,0.081004,低潜力
4280,U004402,0.080845,低潜力
4281,U003082,0.080793,低潜力
4282,U002629,0.080754,低潜力
4283,U000984,0.080697,低潜力
4284,U000008,0.080639,低潜力
4285,U004311,0.080597,低潜力
4286,U000066,0.080581,低潜力
4287,U000151,0.08057,低潜力
4288,U003930,0.080523,低潜力
4289,U001895,0.080416,低潜力
4290,U004084,0.080402,低潜力
4291,U000394,0.080263,低潜力
4292,U001213,0.080248,低潜力
4293,U002329,0.080217,低潜力
4294,U003323,0.080194,低潜力
4295,U001067,0.080167,低潜力
4296,U004314,0.080098,低潜力
4297,U002630,0.080054,低潜力
4298,U000633,0.080045,低潜力
4299,U004152,0.080032,低潜力
4300,U004054,0.079986,低潜力
4301,U002604,0.079967,低潜力
4302,U002713,0.07994,低潜力
4303,U002579,0.079752,低潜力
4304,U004253,0.079647,低潜力
4305,U003781,0.079628,低潜力
4306,U001493,0.079578,低潜力
4307,U000930,0.079569,低潜力
4308,U002822,0.079547,低潜力
4309,U001804,0.079547,低潜力
4310,U002965,0.079541,低潜力
4311,U004854,0.07938,低潜力
4312,U001083,0.079355,低潜力
4313,U001810,0.079208,低潜力
4314,U002890,0.079199,低潜力
4315,U002899,0.079163,低潜力
4316,U000538,0.079135,低潜力
4317,U001712,0.079069,低潜力
4318,U003844,0.079054,低潜力
4319,U004535,0.079025,低潜力
4320,U001990,0.078969,低潜力
4321,U003613,0.078961,低潜力
4322,U002698,0.0789,低潜力
4323,U003927,0.078878,低潜力
4324,U003194,0.078833,低潜力
4325,U004544,0.078738,低潜力
4326,U003160,0.078704,低潜力
4327,U001188,0.078687,低潜力
4328,U001774,0.078678,低潜力
4329,U003597,0.07866,低潜力
4330,U003081,0.078623,低潜力
4331,U002228,0.078595,低潜力
4332,U001799,0.078547,低潜力
4333,U004147,0.078544,低潜力
4334,U000730,0.078516,低潜力
4335,U003200,0.078347,低潜力
4336,U002948,0.07829,低潜力
4337,U004439,0.078276,低潜力
4338,U002335,0.078269,低潜力
4339,U001383,0.078237,低潜力
4340,U002139,0.078086,低潜力
4341,U004787,0.078,低潜力
4342,U003522,0.077775,低潜力
4343,U003074,0.077756,低潜力
4344,U000811,0.077715,低潜力
4345,U004597,0.077651,低潜力
4346,U004068,0.077596,低潜力
4347,U000640,0.077581,低潜力
4348,U004762,0.077495,低潜力
4349,U000481,0.077494,低潜力
4350,U000477,0.077492,低潜力
4351,U000227,0.077394,低潜力
4352,U002778,0.077249,低潜力
4353,U000023,0.077242,低潜力
4354,U004001,0.077215,低潜力
4355,U002817,0.077068,低潜力
4356,U002776,0.077052,低潜力
4357,U000629,0.076949,低潜力
4358,U001551,0.076889,低潜力
4359,U000541,0.076847,低潜力
4360,U004345,0.076796,低潜力
4361,U000836,0.076747,低潜力
4362,U002818,0.076711,低潜力
4363,U000262,0.076633,低潜力
4364,U001890,0.076617,低潜力
4365,U000671,0.076592,低潜力
4366,U001364,0.076532,低潜力
4367,U001581,0.076508,低潜力
4368,U001454,0.07639,低潜力
4369,U004464,0.076375,低潜力
4370,U004925,0.076273,低潜力
4371,U002968,0.07619,低潜力
4372,U001861,0.076185,低潜力
4373,U004324,0.076174,低潜力
4374,U001450,0.076144,低潜力
4375,U000476,0.076069,低潜力
4376,U002174,0.076059,低潜力
4377,U003288,0.075986,低潜力
4378,U004697,0.075932,低潜力
4379,U004930,0.075884,低潜力
4380,U002421,0.075677,低潜力
4381,U002973,0.075438,低潜力
4382,U001791,0.075402,低潜力
4383,U001923,0.075237,低潜力
4384,U003433,0.075218,低潜力
4385,U001793,0.075109,低潜力
4386,U004221,0.075096,低潜力
4387,U000184,0.075059,低潜力
4388,U002182,0.07504,低潜力
4389,U004399,0.074838,低潜力
4390,U004336,0.074768,低潜力
4391,U004438,0.074716,低潜力
4392,U001985,0.074689,低潜力
4393,U002969,0.074616,低潜力
4394,U004800,0.074553,低潜力
4395,U002286,0.074541,低潜力
4396,U002871,0.074455,低潜力
4397,U002281,0.074377,低潜力
4398,U001010,0.07433,低潜力
4399,U002443,0.074188,低潜力
4400,U002763,0.074036,低潜力
4401,U003742,0.073997,低潜力
4402,U003546,0.073979,低潜力
4403,U003116,0.073957,低潜力
4404,U001053,0.07395,低潜力
4405,U001212,0.073913,低潜力
4406,U001684,0.073894,低潜力
4407,U001605,0.073852,低潜力
4408,U000277,0.073852,低潜力
4409,U000188,0.073579,低潜力
4410,U000958,0.07349,低潜力
4411,U000690,0.073458,低潜力
4412,U001242,0.073429,低潜力
4413,U000465,0.073417,低潜力
4414,U000796,0.073315,低潜力
4415,U000850,0.073296,低潜力
4416,U002861,0.073219,低潜力
4417,U001484,0.073079,低潜力
4418,U004935,0.073045,低潜力
4419,U000411,0.073021,低潜力
4420,U000461,0.072997,低潜力
4421,U001300,0.072844,低潜力
4422,U000273,0.072841,低潜力
4423,U004519,0.072823,低潜力
4424,U001573,0.072806,低潜力
4425,U001216,0.072801,低潜力
4426,U004929,0.072715,低潜力
4427,U003766,0.072708,低潜力
4428,U000645,0.072659,低潜力
4429,U001966,0.07261,低潜力
4430,U004898,0.072601,低潜力
4431,U002309,0.072554,低潜力
4432,U002894,0.072198,低潜力
4433,U001667,0.072163,低潜力
4434,U001883,0.072147,低潜力
4435,U002320,0.072084,低潜力
4436,U000935,0.071982,低潜力
4437,U001268,0.071952,低潜力
4438,U000733,0.071814,低潜力
4439,U004130,0.071771,低潜力
4440,U004574,0.071765,低潜力
4441,U003641,0.071699,低潜力
4442,U002047,0.071659,低潜力
4443,U004259,0.071651,低潜力
4444,U002128,0.071637,低潜力
4445,U004753,0.071637,低潜力
4446,U003566,0.071612,低潜力
4447,U001534,0.071611,低潜力
4448,U003882,0.071579,低潜力
4449,U004734,0.071529,低潜力
4450,U004510,0.071454,低潜力
4451,U004743,0.071439,低潜力
4452,U000226,0.071431,低潜力
4453,U000942,0.071341,低潜力
4454,U000364,0.071305,低潜力
4455,U002534,0.071295,低潜力
4456,U002213,0.071274,低潜力
4457,U002377,0.071199,低潜力
4458,U004318,0.071129,低潜力
4459,U003770,0.071114,低潜力
4460,U004104,0.071099,低潜力
4461,U003790,0.071084,低潜力
4462,U003920,0.07107,低潜力
4463,U002847,0.070948,低潜力
4464,U002959,0.070919,低潜力
4465,U003333,0.070882,低潜力
4466,U000094,0.070876,低潜力
4467,U000661,0.070827,低潜力
4468,U003117,0.070803,低潜力
4469,U000056,0.070763,低潜力
4470,U000962,0.070747,低潜力
4471,U003065,0.070735,低潜力
4472,U000862,0.070677,低潜力
4473,U003817,0.07054,低潜力
4474,U000416,0.070481,低潜力
4475,U003663,0.070477,低潜力
4476,U002753,0.070375,低潜力
4477,U001598,0.070367,低潜力
4478,U000374,0.07035,低潜力
4479,U000468,0.070295,低潜力
4480,U001208,0.070265,低潜力
4481,U000300,0.070252,低潜力
4482,U004658,0.070251,低潜力
4483,U001946,0.070185,低潜力
4484,U003592,0.070158,低潜力
4485,U004798,0.070138,低潜力
4486,U003229,0.069999,低潜力
4487,U000776,0.069916,低潜力
4488,U000163,0.069818,低潜力
4489,U000189,0.069765,低潜力
4490,U003341,0.069663,低潜力
4491,U002324,0.0696,低潜力
4492,U002726,0.069582,低潜力
4493,U003263,0.069517,低潜力
4494,U003256,0.06949,低潜力
4495,U002151,0.069399,低潜力
4496,U001523,0.06926,低潜力
4497,U003788,0.069124,低潜力
4498,U000927,0.069044,低潜力
4499,U001584,0.068949,低潜力
4500,U001079,0.068912,低潜力
4501,U003163,0.068898,低潜力
4502,U004885,0.068794,低潜力
4503,U004433,0.068747,低潜力
4504,U002338,0.068681,低潜力
4505,U000338,0.068654,低潜力
4506,U004719,0.068631,低潜力
4507,U001610,0.068623,低潜力
4508,U002588,0.068609,低潜力
4509,U004201,0.068594,低潜力
4510,U002511,0.068534,低潜力
4511,U004377,0.068525,低潜力
4512,U003998,0.068515,低潜力
4513,U004408,0.068499,低潜力
4514,U004354,0.068409,低潜力
4515,U001415,0.068326,低潜力
4516,U001547,0.068295,低潜力
4517,U003740,0.068218,低潜力
4518,U002447,0.068205,低潜力
4519,U001512,0.068136,低潜力
4520,U000359,0.068016,低潜力
4521,U003319,0.068006,低潜力
4522,U003084,0.067969,低潜力
4523,U002352,0.067967,低潜力
4524,U003122,0.067944,低潜力
4525,U002877,0.067934,低潜力
4526,U003347,0.067846,低潜力
4527,U002935,0.06784,低潜力
4528,U000617,0.067748,低潜力
4529,U002171,0.067707,低潜力
4530,U001635,0.067704,低潜力
4531,U000344,0.067683,低潜力
4532,U000787,0.067592,低潜力
4533,U004386,0.067532,低潜力
4534,U004138,0.067516,低潜力
4535,U000583,0.067383,低潜力
4536,U004772,0.067214,低潜力
4537,U005000,0.067144,低潜力
4538,U001541,0.06714,低潜力
4539,U003184,0.06713,低潜力
4540,U001038,0.067126,低潜力
4541,U004301,0.067081,低潜力
4542,U002216,0.066921,低潜力
4543,U001664,0.066915,低潜力
4544,U004747,0.066866,低潜力
4545,U002806,0.066863,低潜力
4546,U004577,0.066843,低潜力
4547,U001163,0.066785,低潜力
4548,U002656,0.066696,低潜力
4549,U000663,0.066632,低潜力
4550,U004304,0.06663,低潜力
4551,U003139,0.066605,低潜力
4552,U002422,0.066584,低潜力
4553,U003820,0.066534,低潜力
4554,U001283,0.066458,低潜力
4555,U002160,0.066438,低潜力
4556,U002690,0.066423,低潜力
4557,U001481,0.066268,低潜力
4558,U003910,0.066251,低潜力
4559,U001267,0.066111,低潜力
4560,U000181,0.066103,低潜力
4561,U001190,0.066066,低潜力
4562,U001303,0.06601,低潜力
4563,U003158,0.066,低潜力
4564,U004785,0.065995,低潜力
4565,U001596,0.065914,低潜力
4566,U000522,0.065875,低潜力
4567,U000158,0.065827,低潜力
4568,U002272,0.065748,低潜力
4569,U003538,0.065704,低潜力
4570,U000443,0.065656,低潜力
4571,U003401,0.065639,低潜力
4572,U002779,0.065617,低潜力
4573,U004100,0.065579,低潜力
4574,U001399,0.065573,低潜力
4575,U000639,0.065476,低潜力
4576,U004677,0.065439,低潜力
4577,U002578,0.065436,低潜力
4578,U004817,0.065291,低潜力
4579,U000218,0.06517,低潜力
4580,U000484,0.065162,低潜力
4581,U004578,0.065153,低潜力
4582,U002440,0.065069,低潜力
4583,U004698,0.06506,低潜力
4584,U004696,0.064876,低潜力
4585,U003725,0.064874,低潜力
4586,U002248,0.06487,低潜力
4587,U004490,0.06482,低潜力
4588,U003110,0.064815,低潜力
4589,U000475,0.0648,低潜力
4590,U004532,0.064706,低潜力
4591,U000876,0.064695,低潜力
4592,U003170,0.064675,低潜力
4593,U003692,0.064643,低潜力
4594,U003648,0.064613,低潜力
4595,U003129,0.06459,低潜力
4596,U002937,0.064562,低潜力
4597,U001920,0.064532,低潜力
4598,U004655,0.064523,低潜力
4599,U002744,0.064514,低潜力
4600,U004060,0.064479,低潜力
4601,U001930,0.064386,低潜力
4602,U001819,0.064224,低潜力
4603,U004604,0.064187,低潜力
4604,U001654,0.064137,低潜力
4605,U002618,0.063987,低潜力
4606,U002893,0.063955,低潜力
4607,U004720,0.063921,低潜力
4608,U004137,0.063862,低潜力
4609,U001309,0.063854,低潜力
4610,U004002,0.063811,低潜力
4611,U001773,0.063809,低潜力
4612,U003285,0.063797,低潜力
4613,U001764,0.063755,低潜力
4614,U003344,0.06364,低潜力
4615,U000453,0.063624,低潜力
4616,U001678,0.063608,低潜力
4617,U002466,0.063582,低潜力
4618,U002990,0.063528,低潜力
4619,U000767,0.063467,低潜力
4620,U002485,0.063443,低潜力
4621,U000803,0.063428,低潜力
4622,U002661,0.063407,低潜力
4623,U002017,0.063319,低潜力
4624,U003798,0.063257,低潜力
4625,U000202,0.06325,低潜力
4626,U002732,0.063244,低潜力
4627,U003600,0.063187,低潜力
4628,U002815,0.063132,低潜力
4629,U001322,0.063,低潜力
4630,U000006,0.062918,低潜力
4631,U002220,0.062881,低潜力
4632,U004760,0.062842,低潜力
4633,U003035,0.062814,低潜力
4634,U000093,0.062773,低潜力
4635,U002400,0.062679,低潜力
4636,U000856,0.062521,低潜力
4637,U004543,0.062454,低潜力
4638,U001557,0.062446,低潜力
4639,U002842,0.062377,低潜力
4640,U004505,0.062343,低潜力
4641,U000570,0.06232,低潜力
4642,U002743,0.062228,低潜力
4643,U004415,0.062225,低潜力
4644,U003180,0.062223,低潜力
4645,U002111,0.062198,低潜力
4646,U003815,0.062143,低潜力
4647,U004712,0.062111,低潜力
4648,U001119,0.062058,低潜力
4649,U003375,0.062034,低潜力
4650,U002115,0.062024,低潜力
4651,U004838,0.062019,低潜力
4652,U004910,0.061819,低潜力
4653,U001944,0.061667,低潜力
4654,U004907,0.061643,低潜力
4655,U003297,0.061408,低潜力
4656,U000726,0.061322,低潜力
4657,U001355,0.06126,低潜力
4658,U002667,0.06126,低潜力
4659,U002553,0.061186,低潜力
4660,U004462,0.061069,低潜力
4661,U001632,0.06099,低潜力
4662,U000517,0.060974,低潜力
4663,U004746,0.060962,低潜力
4664,U001516,0.06095,低潜力
4665,U000149,0.060857,低潜力
4666,U003371,0.060857,低潜力
4667,U001258,0.060841,低潜力
4668,U003947,0.06084,低潜力
4669,U001199,0.060836,低潜力
4670,U003467,0.060796,低潜力
4671,U001352,0.060762,低潜力
4672,U003481,0.0607,低潜力
4673,U002383,0.060638,低潜力
4674,U004849,0.060624,低潜力
4675,U001756,0.060527,低潜力
4676,U001446,0.060478,低潜力
4677,U004975,0.060448,低潜力
4678,U002767,0.060409,低潜力
4679,U000145,0.06022,低潜力
4680,U003962,0.060119,低潜力
4681,U003736,0.060049,低潜力
4682,U000157,0.059918,低潜力
4683,U001693,0.05989,低潜力
4684,U003252,0.059815,低潜力
4685,U002418,0.059795,低潜力
4686,U002083,0.059736,低潜力
4687,U002058,0.059659,低潜力
4688,U002345,0.059529,低潜力
4689,U002467,0.059456,低潜力
4690,U003747,0.059453,低潜力
4691,U001550,0.059432,低潜力
4692,U004299,0.059429,低潜力
4693,U002982,0.059414,低潜力
4694,U003757,0.059393,低潜力
4695,U000347,0.059378,低潜力
4696,U002754,0.059376,低潜力
4697,U002642,0.059329,低潜力
4698,U001407,0.059296,低潜力
4699,U000719,0.059282,低潜力
4700,U000356,0.05926,低潜力
4701,U002934,0.059226,低潜力
4702,U000677,0.059097,低潜力
4703,U000138,0.059064,低潜力
4704,U004595,0.05905,低潜力
4705,U000842,0.059042,低潜力
4706,U000509,0.058898,低潜力
4707,U002461,0.058879,低潜力
4708,U003441,0.058863,低潜力
4709,U004611,0.058791,低潜力
4710,U000679,0.058751,低潜力
4711,U000715,0.058749,低潜力
4712,U001848,0.058723,低潜力
4713,U000807,0.058694,低潜力
4714,U004623,0.058655,低潜力
4715,U002386,0.058573,低潜力
4716,U004499,0.05857,低潜力
4717,U001955,0.058538,低潜力
4718,U001823,0.058514,低潜力
4719,U002206,0.058355,低潜力
4720,U004960,0.058337,低潜力
4721,U001269,0.058236,低潜力
4722,U000450,0.058232,低潜力
4723,U000437,0.058188,低潜力
4724,U003498,0.058187,低潜力
4725,U003733,0.058083,低潜力
4726,U002082,0.058066,低潜力
4727,U002532,0.058014,低潜力
4728,U000317,0.058007,低潜力
4729,U004452,0.05799,低潜力
4730,U003342,0.057963,低潜力
4731,U000771,0.057895,低潜力
4732,U002944,0.057895,低潜力
4733,U004339,0.057868,低潜力
4734,U002951,0.057826,低潜力
4735,U000843,0.057812,低潜力
4736,U003514,0.057463,低潜力
4737,U000748,0.057457,低潜力
4738,U003637,0.057429,低潜力
4739,U000528,0.057347,低潜力
4740,U002668,0.057321,低潜力
4741,U003979,0.057317,低潜力
4742,U001700,0.057286,低潜力
4743,U002185,0.057165,低潜力
4744,U004778,0.057021,低潜力
4745,U004269,0.056955,低潜力
4746,U004136,0.056948,低潜力
4747,U000108,0.056921,低潜力
4748,U000314,0.05686,低潜力
4749,U000582,0.056833,低潜力
4750,U001033,0.056819,低潜力
4751,U002298,0.056795,低潜力
4752,U002664,0.056678,低潜力
4753,U000376,0.056678,低潜力
4754,U004393,0.056663,低潜力
4755,U004389,0.056477,低潜力
4756,U000116,0.056455,低潜力
4757,U002609,0.056404,低潜力
4758,U000675,0.056382,低潜力
4759,U000296,0.056367,低潜力
4760,U001122,0.056323,低潜力
4761,U002428,0.056321,低潜力
4762,U003756,0.056313,低潜力
4763,U000852,0.056304,低潜力
4764,U004529,0.056297,低潜力
4765,U004557,0.056284,低潜力
4766,U000217,0.056189,低潜力
4767,U000536,0.056168,低潜力
4768,U003185,0.056164,低潜力
4769,U000076,0.056112,低潜力
4770,U000943,0.056089,低潜力
4771,U000487,0.056075,低潜力
4772,U003056,0.056075,低潜力
4773,U001060,0.056061,低潜力
4774,U004877,0.056056,低潜力
4775,U004796,0.056043,低潜力
4776,U003104,0.056024,低潜力
4777,U004446,0.05598,低潜力
4778,U003331,0.055959,低潜力
4779,U004418,0.055954,低潜力
4780,U003971,0.055942,低潜力
4781,U002739,0.055939,低潜力
4782,U000345,0.055888,低潜力
4783,U001996,0.055803,低潜力
4784,U001012,0.055765,低潜力
4785,U003765,0.05575,低潜力
4786,U000600,0.055711,低潜力
4787,U003883,0.055711,低潜力
4788,U002127,0.055692,低潜力
4789,U001585,0.055685,低潜力
4790,U001200,0.055576,低潜力
4791,U003835,0.055566,低潜力
4792,U002687,0.055464,低潜力
4793,U002294,0.055434,低潜力
4794,U004445,0.055362,低潜力
4795,U004874,0.055274,低潜力
4796,U004396,0.05525,低潜力
4797,U001869,0.055249,低潜力
4798,U001459,0.055249,低潜力
4799,U001176,0.055249,低潜力
4800,U001062,0.055213,低潜力
4801,U004956,0.055204,低潜力
4802,U004046,0.055111,低潜力
4803,U001397,0.055073,低潜力
4804,U004099,0.055023,低潜力
4805,U004561,0.055006,低潜力
4806,U001870,0.054915,低潜力
4807,U003810,0.05491,低潜力
4808,U004473,0.054855,低潜力
4809,U004067,0.054851,低潜力
4810,U002983,0.05482,低潜力
4811,U000572,0.054773,低潜力
4812,U003935,0.054771,低潜力
4813,U003431,0.054759,低潜力
4814,U002300,0.05462,低潜力
4815,U002986,0.054611,低潜力
4816,U003831,0.054606,低潜力
4817,U001522,0.054593,低潜力
4818,U004413,0.054589,低潜力
4819,U003210,0.054569,低潜力
4820,U001380,0.054532,低潜力
4821,U001329,0.054497,低潜力
4822,U001797,0.054361,低潜力
4823,U003651,0.054352,低潜力
4824,U004027,0.054261,低潜力
4825,U003523,0.05424,低潜力
4826,U004518,0.05424,低潜力
4827,U001457,0.05424,低潜力
4828,U002029,0.054231,低潜力
4829,U000239,0.054209,低潜力
4830,U000391,0.054196,低潜力
4831,U003949,0.054196,低潜力
4832,U003365,0.05416,低潜力
4833,U003134,0.054056,低潜力
4834,U001250,0.054019,低潜力
4835,U001487,0.054017,低潜力
4836,U004756,0.053953,低潜力
4837,U004837,0.053916,低潜力
4838,U004895,0.053905,低潜力
4839,U004682,0.053894,低潜力
4840,U004346,0.053868,低潜力
4841,U002651,0.053841,低潜力
4842,U000924,0.053835,低潜力
4843,U001272,0.053686,低潜力
4844,U003932,0.053681,低潜力
4845,U004999,0.053669,低潜力
4846,U000119,0.053641,低潜力
4847,U000171,0.053615,低潜力
4848,U004220,0.053599,低潜力
4849,U004834,0.053599,低潜力
4850,U000438,0.053577,低潜力
4851,U001420,0.053573,低潜力
4852,U000216,0.053542,低潜力
4853,U002598,0.053533,低潜力
4854,U002350,0.053512,低潜力
4855,U002567,0.053484,低潜力
4856,U003614,0.053397,低潜力
4857,U002388,0.053376,低潜力
4858,U000914,0.053376,低潜力
4859,U003681,0.053319,低潜力
4860,U004424,0.053319,低潜力
4861,U000792,0.05327,低潜力
4862,U000548,0.053253,低潜力
4863,U002095,0.053227,低潜力
4864,U001030,0.053136,低潜力
4865,U004450,0.053133,低潜力
4866,U002252,0.052989,低潜力
4867,U001570,0.052985,低潜力
4868,U000758,0.052963,低潜力
4869,U002473,0.052963,低潜力
4870,U004103,0.052946,低潜力
4871,U001003,0.052944,低潜力
4872,U004092,0.052911,低潜力
4873,U003060,0.052836,低潜力
4874,U000095,0.052805,低潜力
4875,U004225,0.052774,低潜力
4876,U004007,0.05273,低潜力
4877,U004709,0.052642,低潜力
4878,U000820,0.052548,低潜力
4879,U001447,0.052546,低潜力
4880,U000350,0.052545,低潜力
4881,U004759,0.05253,低潜力
4882,U004705,0.052437,低潜力
4883,U004788,0.052433,低潜力
4884,U003653,0.052361,低潜力
4885,U001976,0.052361,低潜力
4886,U003771,0.052305,低潜力
4887,U004828,0.052211,低潜力
4888,U002514,0.052207,低潜力
4889,U000656,0.052204,低潜力
4890,U002860,0.052179,低潜力
4891,U004020,0.052178,低潜力
4892,U001833,0.052178,低潜力
4893,U001777,0.052152,低潜力
4894,U000540,0.052125,低潜力
4895,U003494,0.052099,低潜力
4896,U003352,0.052096,低潜力
4897,U002738,0.052075,低潜力
4898,U002647,0.052074,低潜力
4899,U000635,0.052024,低潜力
4900,U003478,0.052024,低潜力
4901,U003412,0.052005,低潜力
4902,U001947,0.051934,低潜力
4903,U004076,0.051905,低潜力
4904,U004384,0.0519,低潜力
4905,U004766,0.05189,低潜力
4906,U002711,0.051816,低潜力
4907,U002458,0.051801,低潜力
4908,U002380,0.051766,低潜力
4909,U000678,0.051749,低潜力
4910,U001311,0.051749,低潜力
4911,U002904,0.051737,低潜力
4912,U003601,0.051737,低潜力
4913,U004695,0.051737,低潜力
4914,U002706,0.051655,低潜力
4915,U004417,0.051642,低潜力
4916,U001526,0.051506,低潜力
4917,U003880,0.05148,低潜力
4918,U001463,0.051447,低潜力
4919,U004077,0.051441,低潜力
4920,U002523,0.051419,低潜力
4921,U003508,0.051394,低潜力
4922,U002798,0.051386,低潜力
4923,U002311,0.051369,低潜力
4924,U004159,0.051228,低潜力
4925,U000478,0.051202,低潜力
4926,U000744,0.051202,低潜力
4927,U002761,0.051183,低潜力
4928,U003695,0.051137,低潜力
4929,U004151,0.05111,低潜力
4930,U004272,0.0511,低潜力
4931,U000497,0.0511,低潜力
4932,U001732,0.051026,低潜力
4933,U004802,0.051012,低潜力
4934,U001279,0.051012,低潜力
4935,U004468,0.050975,低潜力
4936,U001326,0.050937,低潜力
